2 AB,150000
4 NDY,149500
8 LB,95000
49 S,93500
7 MB,85000
34 J,82500
MT 11,70000
111 MB,45000
9 JY,39950
BET 7,35000
MAG 11E,35000
458 X,30500
69 AB,25000
444 LB,20000
111 GAV,15000
4 LEK,15000
AMY 1B,15000
39 SE,12950
AMY 1K,12000
911 PJB,11000
DAV 1X,10000
12 MGB,9950
21 AEH,9950
49 EH,9950
13 CO,8950
ESL 11,8000
23 VV,7950
550 BM,7450
26 FD,7250
5 RHC,5750
CAB 1Y,5500
185 BHP,3250
