HAN 74H,8800
RYA 40N,5500
G75 LTS,4500
747 GDB,3500
JAG 77S,3500
110 RWJ,3200
KLA 12A,3000
J29 CKY,2900
B32 RYS,2500
BOY 13E,2500
TOL 13T,2500
DIG 993,2000
HIL 997,1800
BNZ 997,1500
E64 RRY,1500
JIL 992,1500
MOP 33D,1500
WIW 991,1500
JIL 488,1200
LIL 448,1200
101 GE,5500
12 PEG,3500
89 TWJ,3500
DEZ 64,2000
HWR 1E,1500
