50 UND,100000
88 XXX,18500
98 DS,18000
10 OU,18000
1965 RR,18000
123 BH,16000
700 V,16000
DAM 110N,14000
CLS 11,13500
TED 1B,12500
TAR 41S,12000
5 NKS,10500
12 NX,10500
OEX 2,10000
401 PD,9500
727 MJS,8000
HNS 11,7500
550 GL,5500
E5 OOO,5500
1996 PS,4800
L8 OOO,4500
WON 2G,3700
15 STK,3500
YLJ 662,3500
310 NEX,2800
NED 5N,2500
